Time,EventCode,TrialId,Category,Expected,Received,Extra,TriggerValue
1749.727225,pps_vib_fired,B3_T24,,,,D5,64
1750.379810,pps_response,,,,,,62
1752.059677,pps_trial_start,B3_T25,Both,,,42,42
1753.421202,pps_vib_fired,B3_T25,,,,D3,64
1753.934867,pps_response,,,,,,62
1755.267501,pps_trial_start,B3_T26,Both,,,38,38
1756.892370,pps_vib_fired,B3_T26,,,,D2,64
1757.386095,pps_response,,,,,,62
1759.155932,pps_trial_start,B3_T27,Both,,,57,57
1760.127732,pps_vib_fired,B3_T27,,,,D7,64
1766.070546,pps_trial_start,B3_T28,Both,,,50,50
1766.931669,pps_vib_fired,B3_T28,,,,D5,64
1767.501004,pps_response,,,,,,62
1769.570612,pps_trial_start,B3_T29,VisualOnly,,,1,1
1776.124610,pps_trial_start,B3_T30,Both,,,38,38
1777.749550,pps_vib_fired,B3_T30,,,,D2,64
1778.124326,pps_response,,,,,,62
1779.443461,pps_trial_start,B3_T31,TactileOnly,,,18,18
1780.568581,pps_vib_fired,B3_T31,,,,D4,64
1781.318585,pps_response,,,,,,62
1782.943064,pps_trial_start,B3_T32,Both,,,57,57
1783.914931,pps_vib_fired,B3_T32,,,,D7,64
1784.873184,pps_response,,,,,,62
1789.678181,pps_trial_start,B3_T33,TactileOnly,,,14,14
1791.052711,pps_vib_fired,B3_T33,,,,D3,64
1791.830438,pps_response,,,,,,62
1793.135525,pps_trial_start,B3_T34,VisualOnly,,,2,2
1796.676751,pps_trial_start,B3_T35,VisualOnly,,,2,2
1799.926645,pps_trial_start,B3_T36,Both,,,53,53
1801.565095,pps_vib_fired,B3_T36,,,,D6,64
1802.161925,pps_response,,,,,,62
1806.564062,pps_trial_start,B3_T37,TactileOnly,,,5,5
1811.535215,pps_vib_fired,B3_T37,,,,D1,64
1811.993566,pps_response,,,,,,62
1813.604172,pps_trial_start,B3_T38,Both,,,34,34
1815.478641,pps_vib_fired,B3_T38,,,,D1,64
1816.048183,pps_response,,,,,,62
1817.645135,pps_trial_start,B3_T39,VisualOnly,,,2,2
1821.269755,pps_trial_start,B3_T40,TactileOnly,,,5,5
1826.241098,pps_vib_fired,B3_T40,,,,D1,64
1827.018887,pps_response,,,,,,62
1828.366234,pps_trial_start,B3_T41,Both,,,54,54
1828.990826,pps_vib_fired,B3_T41,,,,D6,64
1829.893151,pps_response,,,,,,62
1831.642457,pps_trial_start,B3_T42,Both,,,42,42
1833.017501,pps_vib_fired,B3_T42,,,,D3,64
1833.587033,pps_response,,,,,,62
1835.336659,pps_trial_start,B3_T43,Both,,,38,38
1836.948094,pps_vib_fired,B3_T43,,,,D2,64
1837.489593,pps_response,,,,,,62
1838.850282,pps_trial_start,B3_T44,TactileOnly,,,10,10
1840.475231,pps_vib_fired,B3_T44,,,,D2,64
1841.363914,pps_response,,,,,,62
1842.766506,pps_trial_start,B3_T45,TactileOnly,,,25,25
1844.404515,pps_vib_fired,B3_T45,,,,D6,64
1845.112695,pps_response,,,,,,62
1849.306440,pps_trial_start,B3_T46,TactileOnly,,,13,13
1852.944961,pps_vib_fired,B3_T46,,,,D3,64
1853.583794,pps_response,,,,,,62
1855.569606,pps_trial_start,B3_T47,VisualOnly,,,2,2
1858.958305,pps_trial_start,B3_T48,TactileOnly,,,21,21
1861.263212,pps_vib_fired,B3_T48,,,,D5,64
1862.096449,pps_response,,,,,,62
1865.373181,pps_trial_start,B3_T49,Both,,,41,41
1869.011308,pps_vib_fired,B3_T49,,,,D3,64
1869.858311,pps_response,,,,,,62
1872.052649,pps_trial_start,B3_T50,Both,,,33,33
1877.024734,pps_vib_fired,B3_T50,,,,D1,64
1877.566209,pps_response,,,,,,62
1878.885522,pps_trial_start,B3_T51,Both,,,45,45
1881.856885,pps_vib_fired,B3_T51,,,,D4,64
1886.287052,pps_trial_start,B3_T52,VisualOnly,,,2,2
1889.730644,pps_trial_start,B3_T53,TactileOnly,,,10,10
1891.355815,pps_vib_fired,B3_T53,,,,D2,64
1894.799263,pps_trial_start,B3_T54,TactileOnly,,,17,17
1897.771136,pps_vib_fired,B3_T54,,,,D4,64
1903.255650,pps_trial_start,B3_T55,TactileOnly,,,6,6
1905.130380,pps_vib_fired,B3_T55,,,,D1,64
1905.977734,pps_response,,,,,,62
1907.283757,pps_trial_start,B3_T56,Both,,,54,54
1907.894707,pps_vib_fired,B3_T56,,,,D6,64
1908.783148,pps_response,,,,,,62
1910.755354,pps_trial_start,B3_T57,Both,,,58,58
1911.130313,pps_vib_fired,B3_T57,,,,D7,64
1914.782536,pps_trial_start,B3_T58,TactileOnly,,,17,17
1917.752619,pps_vib_fired,B3_T58,,,,D4,64
1918.503195,pps_response,,,,,,62
1921.114969,pps_trial_start,B3_T59,Both,,,41,41
1924.753116,pps_vib_fired,B3_T59,,,,D3,64
1925.280826,pps_response,,,,,,62
1927.739399,pps_trial_start,B3_T60,VisualOnly,,,1,1
1934.084769,pps_trial_start,B3_T61,Both,,,50,50
1934.959357,pps_vib_fired,B3_T61,,,,D5,64
1935.486917,pps_response,,,,,,62
1937.708605,pps_trial_start,B3_T62,TactileOnly,,,6,6
1939.583568,pps_vib_fired,B3_T62,,,,D1,64
1940.430963,pps_response,,,,,,62
1941.916708,pps_trial_start,B3_T63,Both,,,37,37
1946.220885,pps_vib_fired,B3_T63,,,,D2,64
1946.734945,pps_response,,,,,,62
1948.373074,pps_trial_start,B3_T64,TactileOnly,,,25,25
1950.011453,pps_vib_fired,B3_T64,,,,D6,64
1950.761579,pps_response,,,,,,62
1954.801909,pps_trial_start,B3_T65,Both,,,50,50
1955.676866,pps_vib_fired,B3_T65,,,,D5,64
1956.287748,pps_response,,,,,,62
1958.384993,pps_trial_start,B3_T66,Both,,,57,57
1959.357580,pps_vib_fired,B3_T66,,,,D7,64
1960.329651,pps_response,,,,,,62
1964.619953,pps_trial_start,B3_T67,TactileOnly,,,9,9
1968.924651,pps_vib_fired,B3_T67,,,,D2,64
1969.382963,pps_response,,,,,,62
1970.826897,pps_trial_start,B3_T68,Both,,,46,46
1971.951978,pps_vib_fired,B3_T68,,,,D4,64
1972.701878,pps_response,,,,,,62
1973.951543,pps_trial_start,B3_T69,VisualOnly,,,1,1
